code,NAME,DATE,TYPE,TITLE,DURATION,LINK,ENG SUB,MEMBERS,KEYWORDS,TAG,ERA,SEASON,EPISODE,SOURCE,NOTES,ALT LINKS
2502062,2025.02.15 [AWARDS SHOW] Hanteo Music Awards - tripleS Global Rising Star Award,2025-02-15,"Awards Show,Misc",[ENG SUB] tripleS Global Rising Star Award | Hanteo Music Awards | 250215,0:02:36,https://youtu.be/635f2eCJuUA,YES,"Chaewon,Chaeyeon,Hyerin,Jiwoo,Jiyeon,Kaede,Kotone,Lynn,Sohyun,Yeonji,Yooyeon,Yubin","awards show,awards show speech,hanteo music awards","miscellaneous,youtube",ASSEMBLE25,Ever01,,MangoNim,,
2502063,2025.02.15 [VLOG] Yokohama Vlog Vol.3,2025-02-15,Vlog,[ENG SUB] tripleS Yokohama Vlog Vol 3,0:10:12,https://dai.ly/x9eg5mk,YES,"Chaewon,Chaeyeon,Dahyun,Hayeon,Hyerin,Jiwoo,Jiyeon,Joobin,Kaede,Kotone,Lynn,Mayu,Nakyoung,Nien,Seoah,Seoyeon,Shion,Sohyun,Soomin,Sullin,Xinyu,Yeonji,Yooyeon,Yubin","japan,taking photos,vlog,yokohama","official,vlog,youtube",∞ (Hatchi),Ever01,,MangoNim,,
2502064,2025.02.16 [SHORTS] Global Rising Star tripleS (HMA2024),2025-02-16,Shorts,Global Rising Star tripleS🖤 #HMA2024 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス,0:00:59,https://youtu.be/WyOsRyxlXCQ,,"Chaewon,Chaeyeon,Hyerin,Jiwoo,Jiyeon,Kaede,Kotone,Lynn,Sohyun,Yeonji,Yooyeon,Yubin","girls never die,hanteo music awards,shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502065,2025.02.16 [FANCAM] tripleS Come True in Los Angeles (Full Concert Playlist),2025-02-16,"Concert,Fancam,Playlist","2025.02.16 tripleS (트리플에스) tripleS Come True Tour in Los Angeles, CA (4K FULL CONCERT)",2:01:58,https://www.youtube.com/playlist?list=PLtc8XRP-GQJAUiHEcTt9U6C0Ort-TODpl,,"Dahyun,Hayeon,Joobin,Nakyoung,Nien,Seoah,Seoyeon,Sullin","concert,concert tour,fancam,tripleS come true","fancam,youtube",ASSEMBLE25,Ever01,,kpopandsteph,Playlist of full concert in parts,
2502066,2025.02.16 [SHORTS] Boss Kotone,2025-02-16,Shorts,내 심장을 이끄는 Boss🔥 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kotone #코토네 #コトネ,0:00:25,https://youtu.be/0h9UM4wr8mA,,Kotone,"dance challenge,shorts,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502067,2025.02.16 [SHORTS],2025-02-16,Shorts,🎤힙합소녀🐶펌피럽💨 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kotone #코토네 #コトネ,0:00:14,https://youtu.be/k4OjJJuY864,,Kotone,"dance challenge,shorts,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502068,2025.02.16 [SecretBase] YoonSeoYeon,2025-02-16,SecretBase,SecretBase 250215 YoonSeoYeon.SSS [ EN ],0:04:36,https://youtu.be/u4OBO9Wlp24,YES,Seoyeon,self-cam,"official,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502069,2025.02.17 [SIGNAL] Recording for ASSEMBLE25,2025-02-17,SIGNAL,Gonna start recording ASSEMBLE25 today! | EN | SIGNAL 250217,0:02:47,https://youtu.be/kCDHQ1gFfz4,YES,"Jiwoo,Jiyeon,Lynn,Yeonji,Yubin","assemble25,recording,recording session,recording studio","official,youtube",ASSEMBLE25,Ever01,SIGNAL 644,tripleS official,,
2502070,2025.02.17 [RADIO] Hyun’s Close Friends Radio ft. ChaeYeon,2025-02-17,Radio,[ENG SUB] Hyun’s Close Friends Radio (ft. tripleS Chaeyeon) | 250217 | MBC Radio,0:50:38,https://youtu.be/iW4fG3FNArA,YES,Chaeyeon,"fan-subbed,radio","radio,youtube",ASSEMBLE25,Ever01,,MangoNim,,
2502071,2025.02.18 [GRAVITY] Spring Vacation of NXT & Glow,2025-02-18,Gravity,A concept for 'Spring Vacation of NXT & Glow!' decided by WAV! [ EN ],0:00:48,https://youtu.be/8gaDqsia-0Q,YES,"Jiyeon,Lynn","event gravity,glow,gravity,nxt","gravity,official,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502072,"2025.02.18 [SIGNAL LIVE] Kaede, ShiOn",2025-02-18,LIVE,"[ENG SUB] tripleS SIGNAL LIVE 250218 (Kaede, Shion) 트리플에스 NyaNyaz",0:47:36,https://youtu.be/ggTLYm6QAas,YES,"Kaede,Shion","SIGNAL LIVE,fan-subbed,singing","livestream,official,youtube",ASSEMBLE25,Ever01,,MangoNim,Kaede and Shion sing and chat with WAVs,
2502073,2025.02.19 [SHORTS],2025-02-19,Shorts,미모가 매일매일 Winning🪞⋆｡˚₊ #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #ChaeYeon #채연 #チェヨン,0:00:27,https://youtu.be/s5hTf7ExvIA,,Chaeyeon,"shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502074,2025.02.19 [SHORTS],2025-02-19,Shorts,따르릉📞 둥글게 게임을 시작합니다😎 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Lynn #린 #リン #JiYeon #지연 #ジヨン,0:00:14,https://youtu.be/S78FnPltgxE,,"Jiyeon,Lynn","shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502075,2025.02.19 [SHORTS] Vocal queens,2025-02-19,Shorts,음색퀸들의 보컬 라이브 안 봤냐?! #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kaede #카에데 #カエデ #ShiOn #시온 #シオン,0:00:04,https://youtu.be/nSxJ_X2wDsA,,"Kaede,Shion","shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502076,2025.02.19 [FANCAM] tripleS Token of Love Musical Festival in Hong Kong (Playlist),2025-02-19,"Fancam,Playlist",2025.02.19 tripleS Token of Love Musical Festival in Hong Kong ,0:25:21,https://youtube.com/playlist?list=PL6AcYeO9-7zbH8OBxUdEf0zUdTwdqpQlm,NO,"Jiyeon,Xinyu,Yeonji,Yubin","fancam,festival,hong kong,playlist","fancam,playlist,youtube",ASSEMBLE25,Ever01,,shingshingbomi UHD Fancam,"Setlist: Rising, Generation, Girls’ Capitalism, Non Scale, Girls Never Die, Hit The Floor",
2502077,2025.02.20 [VARIETY] tripleS Overspending Issue Ep. 1 | Teen Receiving Friends,2025-02-20,Variety,[ENG SUB] tripleS Overspending Issue Ep.1 | Teen Receiving Friends,0:12:46,https://youtu.be/3Zj5COfwAkM,YES,"Dahyun,Hayeon,Joobin,Seoah,Seoyeon,Sullin","fan-subbed,shopping,variety,woori bank","variety,youtube",ASSEMBLE25,Ever01,,MangoNim,,https://youtu.be/SJhdELLR_wA?si=RUrz0AikOfQhtsUo
2502078,"2025.02.20 [SIGNAL LIVE] YooYeon, Kotone",2025-02-20,LIVE,"[ENG SUB] tripleS SIGNAL LIVE 250220 (Yooyeon, Kotone) 트리플에스 Peperoz At The Dorm",0:43:30,https://youtu.be/ac3jtkstbe8,YES,"Kotone,Yooyeon","SIGNAL LIVE,fan-subbed,haus","livestream,official,youtube",ASSEMBLE25,Ever01,,MangoNim,Yooyeon and Kotone chat with WAVs in the dorms,
2502079,2025.02.20 [SIGNAL] Hanlimz Forever,2025-02-20,SIGNAL,Hanlimz Forever ∵ =☆*🎓 | EN | SIGNAL 250220,0:11:21,https://youtu.be/Bh4diBRbz7g,YES,"Chaewon,Hyerin,Lynn,Shion,Soomin,Yeonji","eating,graduation,hanlim,hanlim arts school,jjajangmyeon,school","official,youtube",ASSEMBLE25,Ever01,SIGNAL 645,tripleS official,,
2502080,2025.02.21 [SHORTS] Love Wave Clip feat. NaKyoung,2025-02-21,Shorts,나경이의 심쿵유발 장면 모음! #트리플에스 #나경 #나키 #숏드라마 #러브웨이브 #펄스픽 #pulsepick,0:00:20,https://youtu.be/MlozFu-9Okk,NO,Nakyoung,"OST,shorts,web drama","shorts,youtube",ASSEMBLE25,Ever01,,Pulse Pick 펄스픽,,
2502081,2025.02.21 [SHORTS],2025-02-21,Shorts,나 너 좋아하냐 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Nien #니엔 #ニエン,0:00:19,https://youtu.be/8mk4pKX6HU4,,Nien,"shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502082,2025.02.22 [SHORTS],2025-02-22,Shorts,Give Love ♡ᐡ・ w ・`ᐡ♡ #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #SeoYeon #서연 #ソヨン #Nien #니엔 #ニエン,0:00:13,https://youtu.be/ZhBsUrriF-E,,"Nien,Seoyeon","shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502083,2025.02.22 [SHORTS],2025-02-22,Shorts,불금 댄스 😎🔥 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kotone #코토네 #コトネ #Lynn #린 #リン,0:00:13,https://youtu.be/Iwe8k5QY8NY,,"Kotone,Lynn","dance challenge,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502084,2025.02.22 [PERFORMANCE] tripleS at D Awards ‘Girls Never Die’ + ‘Hit The Floor’,2025-02-22,Performance,tripleS (트리플에스) - Girls Never Die + Hit the Floor | D*AWARDS 디 어워즈,0:06:26,https://youtu.be/rkuFjYVR8Cw,,"Hyerin,Jiwoo,Jiyeon,Kaede,Kotone,Lynn,Nien,Sohyun,Xinyu,Yeonji,Yooyeon,Yubin","awards show,girls never die,hit the floor,performance","performance,youtube",ASSEMBLE25,Ever01,,play 채널A,,
2502085,2025.02.22 [SIGNAL] Ever01 2nd Objekt Photoshoot,2025-02-22,SIGNAL,Behind the scenes of the leveled-up Ever01 2nd Objekt photoshoot!📸 | EN | SIGNAL 250222,0:20:20,https://youtu.be/dDGObcPAjw8,YES,"Chaewon,Chaeyeon,Dahyun,Hayeon,Jiwoo,Jiyeon,Joobin,Kaede,Kotone,Lynn,Mayu,Nakyoung,Nien,Seoah,Seoyeon,Shion,Sohyun,Soomin,Sullin,Xinyu,Yeonji,Yooyeon,Yubin","objekt,photoshoot","official,youtube",ASSEMBLE25,Ever01,SIGNAL 646,tripleS official,,
2502086,2025.02.22 [AWARDS SHOW] triples Wins Big at D-Awards (Winners’ Speeches),2025-02-22,Awards Show,[ENG SUB] tripleS Wins Big at D-Awards | 250222,0:06:48,https://youtu.be/eW-LZRcqP4o,YES,"Hyerin,Jiwoo,Jiyeon,Kaede,Kotone,Lynn,Nien,Sohyun,Xinyu,Yeonji,Yooyeon,Yubin","D Awards,awards show,awards show speech","miscellaneous,youtube",ASSEMBLE25,Ever01,,MangoNim,"tripleS Wins UPick's Best Girl Group Popularity Award, the Delights Blue Label Award, and the All-Rounder Idol Award | D-Awards | 250222",
2502087,2025.02.23 [SHORTS],2025-02-23,Shorts,이거 보면 반해 ₊˚⊹💘 #tripleS #트리플에스 #トリプルS#トリプルエス #トエス #HaYeon #하연 #ハヨン #Sullin #설린 #ソルリン,0:00:15,https://youtu.be/3VrjKGA1fCo,,"Hayeon,Sullin","dance challenge,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502088,2025.02.23 [SIGNAL] Ever01 2nd Objekt Photoshoot (HyeRin),2025-02-23,SIGNAL,HyeRin's behind-the-scenes of Ever01 2nd FCO shooting has arrived! 💌 | EN | SIGNAL 250223,0:01:00,https://youtu.be/bs1_XW7dT10,YES,Hyerin,"objekt,photoshoot","official,youtube",ASSEMBLE25,Ever01,SIGNAL 647,tripleS official,,
2502089,2025.02.23 [SecretBase] Park ShiOn,2025-02-23,SecretBase,SecretBase 250218 ParkShiOn.SSS [ EN ],0:03:45,https://youtu.be/6FYeyU4JBR4,YES,Shion,self-cam,"official,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502090,2025.02.24 [FANCAM] Gumi University Performance,2025-02-24,Fancam,250224 트리플에스 Full ver 구미대학교 ot,0:24:55,https://youtu.be/rRObTaCXe_U,,"Chaewon,Chaeyeon,Jiwoo,Kaede,Kotone,Lynn,Soomin,Yooyeon","fancam,festival","fancam,youtube",ASSEMBLE25,Ever01,,tripleS official,"Setlist: Girls’ Capitalism, Invincible, Non Scale, Rising, Girls Never Die",
2502091,2025.02.24 [SHORTS] Shining Superstar,2025-02-24,Shorts,빛나는 슈퍼스타 ━☆ﾟ.*･｡ﾟ #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #HyeRin #혜린 #ヘリン #Kaede #카에데 #カエデ,0:00:19,https://youtu.be/56GzLgxYB14,,"Hyerin,Kaede","dance challenge,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502092,2025.02.24 [SHORTS] Hot girl at D Awards,2025-02-24,Shorts,D Awards에 등장한 Hot girl❤️‍🔥 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Lynn #린 #リン,0:00:18,https://youtu.be/28pVPK8YmKI,,Lynn,"dance challenge,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502093,2025.02.24 [SHORTS] Tokyoz Love on Top (2025 edition),2025-02-24,Shorts,도쿄즈를 아는 사람: 너무 귀여워 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kotone #코토네 #コトネ #YeonJi #연지 #ヨンジ,0:00:16,https://youtu.be/YpVCQ_ZyinI,,"Kotone,Yeonji","dance challenge,love on top,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502094,2025.02.24 [SIGNAL] HaYeon Vlog: tripleS in Abu Dhabi,2025-02-24,SIGNAL,HaYeon vlog: conquering three theme parks in Abu Dhabi over two days🎢 | EN | SIGNAL 250224,0:18:46,https://youtu.be/2bcq3yDf2FE,YES,"Dahyun,Hayeon,Joobin,Seoyeon","abu dhabi,amusement park,theme park,travel,vlog","official,vlog,youtube",ASSEMBLE25,Ever01,SIGNAL 648,tripleS official,,
2502095,2025.02.24 [FANCAM] Sookmyung University Performance,2025-02-24,Fancam,숙명여대 입학식 축하공연 #트리플에스,0:20:54,https://youtu.be/pmWCD4BX9Y8,,"Chaewon,Chaeyeon,Jiwoo,Kaede,Kotone,Lynn,Soomin,Yooyeon","fancam,festival","fancam,youtube",ASSEMBLE25,Ever01,,tripleS official,"Setlist: Girls’ Capitalism, Invincible, Non Scale, Rising, Girls Never Die",
2502096,2025.02.25 [VARIETY] Korean Language Class Season 2 EP. 1,2025-02-25,Variety,It's so 'nervus(?)' to join the 'super annoying' Intensive Korean Language Class [ EN ],0:15:00,https://youtu.be/Axep1N6P8qw,YES,"Dahyun,Kaede,Lynn,Sullin","korean,language class,language lesson,variety","official,youtube",Visionary Vision,Ever01,"Season 2, Episode 1",tripleS official,,
2502097,2025.02.25 [SHORTS],2025-02-25,Shorts,내가 작은 게 아니라 세상이 큰 거임🧚🏻 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kotone #코토네 #コトネ,0:00:09,https://youtu.be/HRzOzcbHISw,,Kotone,"shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502098,2025.02.25 [SHORTS],2025-02-25,Shorts,（ゝ。∂）～☆ #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #SoHyun #소현 #ソヒョン,0:00:07,https://youtu.be/rdmbYIwVHEY,,Sohyun,"shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502099,2025.02.26 [SHORTS] 05z,2025-02-26,Shorts,리얼허거덩거덩스한상황 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #JiWoo #지우 #ジウ #YuBin #유빈 #ユビン #Kaede #카에데 #カエデ,0:00:16,https://youtu.be/IkPXfop4mA8,,"Jiwoo,Kaede,Yubin","shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502100,2025.02.26 [SHORTS] tripleS meet Avril Lavigne,2025-02-26,Shorts,Avril Lavigne의 성공한 덕후가 되. #tripleS #트리플에스 #トリプルS #トリプルエス #トエス,0:01:00,https://youtu.be/BibHSdsCZ1w,NO,"Dahyun,Hayeon,Joobin,Nakyoung,Nien,Seoah,Seoyeon,Sullin","radio station,tripleS come true","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502101,2025.02.26 [SHORTS] ‘Rock N Roll’ by DaHyun (Avril Lavigne Cover),2025-02-26,Shorts,"No matter the year, @avrillavigne is still the legend of my life. 🤘 #tripleS #트리플에스 #DaHyun #다현",0:00:41,https://youtu.be/iMD726GDIyc,,Dahyun,"cover song,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502102,2025.02.26 [SHORTS] Tokyoz Slay Jump,2025-02-26,Shorts,𝙎𝙇𝘼𝙔 𝙅𝙐𝙈𝙋 三三☲=💨 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kotone #코토네 #コトネ #YeonJi #연지 #ヨンジ,0:00:08,https://youtu.be/X3JkTGZcU1M,,"Kotone,Yeonji","dance challenge,shorts,tiktok,tiktok challenge","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502103,"2025.02.26 [SIGNAL LIVE] YuBin, JiYeon",2025-02-26,LIVE,"[ENG SUB] tripleS SIGNAL LIVE 250226 (Yubin, Jiyeon) 트리플에스 What's In ISTz Bag?",0:59:09,https://youtu.be/mX7-4sUaPLc,YES,"Jiyeon,Yubin","SIGNAL LIVE,fan-subbed","livestream,official,youtube",ASSEMBLE25,Ever01,,MangoNim,Yubin and Jiyeon chat with WAVs and show off the stuff in their bags + classic yubam activities,
2502104,2025.02.27 [VARIETY] Korean Language Class Season 2 EP. 2,2025-02-27,Variety,Brain fully activated! Who is the strongest in quick reflexes and vocabulary? 🧠⚡️[ EN ],0:13:50,https://youtu.be/xoeSTY2kehM,YES,"Dahyun,Kaede,Lynn,Sullin","korean,language class,language lesson,variety","official,youtube",Visionary Vision,Ever01,"Season 2, Episode 2",tripleS official,,
2502105,2025.02.27 [VARIETY] tripleS Overspending Issue Ep. 2 | Teen Receiving Friends,2025-02-27,Variety,[ENG SUB] tripleS Overspending Issue Ep.2 | Teen Receiving Friends,0:14:42,https://youtu.be/Lj2-CVpHFHg,YES,"Dahyun,Hayeon,Joobin,Seoah,Seoyeon,Sullin","fan-subbed,shopping,variety,woori bank","variety,youtube",ASSEMBLE25,Ever01,,MangoNim,,https://youtu.be/QmRdcW0Ph74?si=IxOYnhzWVpOImrmd
2502106,2025.02.28 [SHORTS] SoHyun Sunbae,2025-02-28,Shorts,누구나 가슴속에 소현 선배 하나쯤은 품고 산다... #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #SoHyun #소현 #ソヒョン,0:00:12,https://youtu.be/h5u4nuy4kmg,,Sohyun,"shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502107,2024.02.28 [SHORTS],2025-02-28,Shorts,왕PD의 벌칙 포포몬쓰✨ #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kaede#카에데 #カエデ,0:00:19,https://youtu.be/Ds87YAm8hD0,,"Dahyun,Kaede,Lynn,Sullin","dancing,shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502108,2024.02.28 [SHORTS],2025-02-28,Shorts,🚨맹견주의🚨 말티즈(5)/치와와(2) #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #Kaede #카에데 #カエデ #DaHyun #다현 #ダヒョン,0:00:17,https://youtu.be/MIqeMgElbmk,,"Dahyun,Kaede","dancing,shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2502109,2025.02.28 [SIGNAL LIVE] tripleS Come True Tour Unit,2025-02-28,LIVE,[ENG SUB] tripleS Signal LIVE 250228 트리플에스 Tourz Recap,0:41:12,https://youtu.be/iKabFonVKnY,YES,"Dahyun,Hayeon,Joobin,Nakyoung,Nien,Seoah,Seoyeon,Sullin","SIGNAL LIVE,fan-subbed,haus,tripleS come true","livestream,official,youtube",ASSEMBLE25,Ever01,,MangoNim,tripleS recaps their tour with WAVs while eating food,
2503001,2025.03.01 [SIGNAL] tripleS Profiles in 2025,2025-03-01,SIGNAL,"tripleS profiles, Wanna Write Again?📝✨ | EN JP | SIGNAL 250301",0:08:29,https://youtu.be/zlsUxVvBomY,YES,"Chaewon,Chaeyeon,Dahyun,Hayeon,Hyerin,Jiwoo,Jiyeon,Joobin,Kaede,Kotone,Lynn,Mayu,Nakyoung,Nien,Seoah,Seoyeon,Shion,Sohyun,Soomin,Sullin,Xinyu,Yeonji,Yooyeon,Yubin",profiles,"official,youtube",ASSEMBLE25,Ever01,SIGNAL 649,tripleS official,,
2503002,2025.03.01 [SHORTS] tripleS Profiles in 2025 (Coming Soon),2025-03-01,Shorts,"tripleS 프로필, 다시 써볼까?📝✨ #tripleS #트리플에스 #トリプルS #トリプルエス #トエス",0:00:32,https://youtu.be/U9NR4QJRweU,YES,"Chaeyeon,Dahyun,Hayeon,Hyerin,Jiwoo,Jiyeon,Joobin,Kaede,Kotone,Lynn,Nakyoung,Nien,Seoah,Seoyeon,Shion,Sohyun,Sullin,Xinyu,Yeonji,Yooyeon,Yubin","profiles,shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2503003,2025.03.02 [INTERVIEW] tripleS SeoulStation Interview,2025-03-02,Interview,[ENG SUB] Energetic and Passionate Thai WAVs Are As Good As tripleS Expected | SeoulStation | 250302,0:08:39,https://youtu.be/4tM36XASDxA,YES,"Dahyun,Hayeon,Joobin,Nakyoung,Nien,Seoah,Seoyeon,Sullin","interview,tripleS come true","interview,youtube",ASSEMBLE25,Ever01,,MangoNim,,
2503004,2025.03.02 [SecretBase] SeoAh,2025-03-02,SecretBase,SecretBase 250216 SeoAh.SSS [ EN JP ],0:02:51,https://youtu.be/IjKu59RK_JE,YES,Seoah,"self-cam,tripleS come true","official,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2503005,2025.03.03 [SIGNAL] Photo Date (S3/S5/S11/S20),2025-03-03,SIGNAL,A double date of a long-term love couple🫶 and a freshman couple🌱 | EN | SIGNAL 250303,0:10:30,https://youtu.be/W0OYIeYj4Bk,YES,"Jiwoo,Kotone,Shion,Yooyeon","cafe,date,objekt,premier class objekt,shopping,taking photos","official,youtube",ASSEMBLE25,Ever01,SIGNAL 650,tripleS official,,
2503006,2025.03.04 [SHORTS] Hwaiting for the new semester,2025-03-04,Shorts,새 학기 화이팅! ٩₍ ᐢ. ̫ .ᐢ ₎و #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #SeoAh #서아 #ソア,0:00:24,https://youtu.be/iK0FThYR4iE,,Seoah,"shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2503007,2025.03.04 [SHORTS] to WAV,2025-03-04,Shorts,to. 🌊 #tripleS #트리플에스 #トリプルS #トリプルエス #トエス #JiYeon #지연 #ジヨン,0:00:18,https://youtu.be/Tg3CQCetJGQ,,Jiyeon,"hong kong,shorts,tiktok","official,shorts,tiktok,youtube",ASSEMBLE25,Ever01,,tripleS official,,
2503008,"2025.03.04 [MUSIC VIDEO] ‘PainDrop’ (Friendly Rivalry OST) SeoYeon, JiWoo, YuBin, SoHyun",2025-03-04,Music Video,"tripleS (트리플에스) - PainDrop (by 서연, 지우, 유빈, 소현) (선의의 경쟁 OST) [Music Video]",0:05:05,https://youtu.be/EnvbIF1fgdk,NO,"Jiwoo,Seoyeon,Sohyun,Yubin",OST,"music video,youtube",ASSEMBLE25,Ever01,,Warner Music Korea,,
2503009,2025.03.05 [SIGNAL] Photo Date (S4/S13/S18/S22),2025-03-05,SIGNAL,A healing double date with double sweetness in veins💖 | EN | SIGNAL 250305,0:11:24,https://youtu.be/aWvRS95ZD5Y,YES,"Chaeyeon,Joobin,Nien,Sullin","cafe,date,objekt,premier class objekt,shopping,taking photos","official,youtube",ASSEMBLE25,Ever01,SIGNAL 651,tripleS official,,
